postcode,locality,state,sa3name,sa4name
3953,NERRENA,VIC,Gippsland - South West,Latrobe - Gippsland
3953,RUBY,VIC,Gippsland - South West,Latrobe - Gippsland
3953,TRIDA,VIC,Gippsland - South West,Latrobe - Gippsland
3953,WILD DOG VALLEY,VIC,Gippsland - South West,Latrobe - Gippsland
3953,WOOREEN,VIC,Gippsland - South West,Latrobe - Gippsland
3954,KOONWARRA,VIC,Gippsland - South West,Latrobe - Gippsland
3956,DUMBALK,VIC,Gippsland - South West,Latrobe - Gippsland
3956,DUMBALK NORTH,VIC,Gippsland - South West,Latrobe - Gippsland
3956,MEENIYAN,VIC,Gippsland - South West,Latrobe - Gippsland
3956,MIDDLE TARWIN,VIC,Gippsland - South West,Latrobe - Gippsland
3956,MIRBOO SOUTH,VIC,Gippsland - South West,Latrobe - Gippsland
3956,TARWIN,VIC,Gippsland - South West,Latrobe - Gippsland
3956,TARWIN LOWER,VIC,Gippsland - South West,Latrobe - Gippsland
3956,VENUS BAY,VIC,Gippsland - South West,Latrobe - Gippsland
3956,WALKERVILLE,VIC,Gippsland - South West,Latrobe - Gippsland
3956,WALKERVILLE NORTH,VIC,Gippsland - South West,Latrobe - Gippsland
3956,WALKERVILLE SOUTH,VIC,Gippsland - South West,Latrobe - Gippsland
3957,GRASSY SPUR,VIC,Gippsland - South West,Latrobe - Gippsland
3957,STONY CREEK,VIC,Gippsland - South West,Latrobe - Gippsland
3958,BUFFALO,VIC,Gippsland - South West,Latrobe - Gippsland
3958,BUFFALO CREEK,VIC,Gippsland - South West,Latrobe - Gippsland
3959,FISH CREEK,VIC,Gippsland - South West,Latrobe - Gippsland
3959,HODDLE,VIC,Gippsland - South West,Latrobe - Gippsland
3959,SANDY POINT,VIC,Gippsland - South West,Latrobe - Gippsland
3959,WARATAH BAY,VIC,Gippsland - South West,Latrobe - Gippsland
3959,WARATAH NORTH,VIC,Gippsland - South West,Latrobe - Gippsland
3960,BENNISON,VIC,Gippsland - South West,Latrobe - Gippsland
3960,BOOLARONG,VIC,Gippsland - South West,Latrobe - Gippsland
3960,FOSTER,VIC,Gippsland - South West,Latrobe - Gippsland
3960,FOSTER NORTH,VIC,Gippsland - South West,Latrobe - Gippsland
3960,GUNYAH,VIC,Gippsland - South West,Latrobe - Gippsland
3960,MOUNT BEST,VIC,Gippsland - South West,Latrobe - Gippsland
3960,RUMBUG,VIC,Gippsland - South West,Latrobe - Gippsland
3960,SHALLOW INLET,VIC,Gippsland - South West,Latrobe - Gippsland
3960,TIDAL RIVER,VIC,Gippsland - South West,Latrobe - Gippsland
3960,TURTONS CREEK,VIC,Gippsland - South West,Latrobe - Gippsland
3960,WILSONS PROMONTORY,VIC,Gippsland - South West,Latrobe - Gippsland
3960,WONGA,VIC,Gippsland - South West,Latrobe - Gippsland
3960,WOORARRA WEST,VIC,Gippsland - South West,Latrobe - Gippsland
3960,YANAKIE,VIC,Gippsland - South West,Latrobe - Gippsland
3962,AGNES,VIC,Wellington,Latrobe - Gippsland
3962,CHRISTIES,VIC,Wellington,Latrobe - Gippsland
3962,GRAND RIDGE,VIC,Wellington,Latrobe - Gippsland
3962,TOORA,VIC,Wellington,Latrobe - Gippsland
3962,TOORA NORTH,VIC,Wellington,Latrobe - Gippsland
3962,WONYIP,VIC,Wellington,Latrobe - Gippsland
3962,WOORARRA,VIC,Wellington,Latrobe - Gippsland
3962,WOORARRA EAST,VIC,Wellington,Latrobe - Gippsland
3964,PORT FRANKLIN,VIC,Gippsland - South West,Latrobe - Gippsland
3965,PORT WELSHPOOL,VIC,Gippsland - South West,Latrobe - Gippsland
3966,BINGINWARRI,VIC,Wellington,Latrobe - Gippsland
3966,HAZEL PARK,VIC,Wellington,Latrobe - Gippsland
3966,WELSHPOOL,VIC,Wellington,Latrobe - Gippsland
3967,HEDLEY,VIC,Wellington,Latrobe - Gippsland
3971,ALBERTON,VIC,Wellington,Latrobe - Gippsland
3971,ALBERTON WEST,VIC,Wellington,Latrobe - Gippsland
3971,BALOOK,VIC,Wellington,Latrobe - Gippsland
3971,BAROMI,VIC,Wellington,Latrobe - Gippsland
3971,CALROSSIE,VIC,Wellington,Latrobe - Gippsland
3971,DEVON NORTH,VIC,Wellington,Latrobe - Gippsland
3971,GELLIONDALE,VIC,Wellington,Latrobe - Gippsland
3971,HIAWATHA,VIC,Wellington,Latrobe - Gippsland
3971,HUNTERSTON,VIC,Wellington,Latrobe - Gippsland
3971,JACK RIVER,VIC,Wellington,Latrobe - Gippsland
3971,LANGSBOROUGH,VIC,Wellington,Latrobe - Gippsland
3971,MACKS CREEK,VIC,Wellington,Latrobe - Gippsland
3971,MADALYA,VIC,Wellington,Latrobe - Gippsland
3971,MANNS BEACH,VIC,Wellington,Latrobe - Gippsland
3971,PORT ALBERT,VIC,Wellington,Latrobe - Gippsland
3971,ROBERTSONS BEACH,VIC,Wellington,Latrobe - Gippsland
3971,SNAKE ISLAND,VIC,Wellington,Latrobe - Gippsland
3971,STACEYS BRIDGE,VIC,Wellington,Latrobe - Gippsland
3971,TARRA VALLEY,VIC,Wellington,Latrobe - Gippsland
3971,TARRAVILLE,VIC,Wellington,Latrobe - Gippsland
3971,WON WRON,VIC,Wellington,Latrobe - Gippsland
3971,YARRAM,VIC,Wellington,Latrobe - Gippsland
3975,LYNBROOK,VIC,Dandenong,Melbourne - South East
3975,LYNDHURST,VIC,Dandenong,Melbourne - South East
3976,HAMPTON PARK,VIC,Casey - South,Melbourne - South East
3977,BOTANIC RIDGE,VIC,Frankston,Mornington Peninsula
3977,CANNONS CREEK,VIC,Frankston,Mornington Peninsula
3977,CRANBOURNE,VIC,Frankston,Mornington Peninsula
3977,CRANBOURNE EAST,VIC,Frankston,Mornington Peninsula
3977,CRANBOURNE NORTH,VIC,Frankston,Mornington Peninsula
3977,CRANBOURNE SOUTH,VIC,Frankston,Mornington Peninsula
3977,CRANBOURNE WEST,VIC,Frankston,Mornington Peninsula
3977,DEVON MEADOWS,VIC,Frankston,Mornington Peninsula
3977,FIVE WAYS,VIC,Frankston,Mornington Peninsula
3977,JUNCTION VILLAGE,VIC,Frankston,Mornington Peninsula
3977,SANDHURST,VIC,Frankston,Mornington Peninsula
3977,SKYE,VIC,Frankston,Mornington Peninsula
3978,CARDINIA,VIC,Casey - South,Melbourne - South East
3978,CLYDE,VIC,Casey - South,Melbourne - South East
3978,CLYDE NORTH,VIC,Casey - South,Melbourne - South East
3979,ALMURTA,VIC,Gippsland - South West,Latrobe - Gippsland
3979,GLEN ALVIE,VIC,Gippsland - South West,Latrobe - Gippsland
3979,KERNOT,VIC,Gippsland - South West,Latrobe - Gippsland
3979,KORRINE,VIC,Gippsland - South West,Latrobe - Gippsland
3980,BLIND BIGHT,VIC,Casey - South,Melbourne - South East
3980,TOORADIN,VIC,Casey - South,Melbourne - South East
3980,WARNEET,VIC,Casey - South,Melbourne - South East
3981,BAYLES,VIC,Cardinia,Melbourne - South East
3981,CATANI,VIC,Cardinia,Melbourne - South East
3981,DALMORE,VIC,Cardinia,Melbourne - South East
3981,HEATH HILL,VIC,Cardinia,Melbourne - South East
3981,KOO WEE RUP,VIC,Cardinia,Melbourne - South East
3981,KOO WEE RUP NORTH,VIC,Cardinia,Melbourne - South East
3981,YANNATHAN,VIC,Cardinia,Melbourne - South East
3984,ADAMS ESTATE,VIC,Cardinia,Melbourne - South East
3984,CALDERMEADE,VIC,Cardinia,Melbourne - South East
3984,CORINELLA,VIC,Cardinia,Melbourne - South East
3984,CORONET BAY,VIC,Cardinia,Melbourne - South East
3984,GRANTVILLE,VIC,Cardinia,Melbourne - South East
3984,JAM JERRUP,VIC,Cardinia,Melbourne - South East
3984,LANG LANG,VIC,Cardinia,Melbourne - South East
3984,LANG LANG EAST,VIC,Cardinia,Melbourne - South East
3984,MONOMEITH,VIC,Cardinia,Melbourne - South East
3984,PIONEER BAY,VIC,Cardinia,Melbourne - South East
3984,QUEENSFERRY,VIC,Cardinia,Melbourne - South East
3984,TENBY POINT,VIC,Cardinia,Melbourne - South East
3984,THE GURDIES,VIC,Cardinia,Melbourne - South East
3987,NYORA,VIC,Cardinia,Melbourne - South East
3988,MOUNTAIN VIEW,VIC,Gippsland - South West,Latrobe - Gippsland
3988,POOWONG,VIC,Gippsland - South West,Latrobe - Gippsland
3988,POOWONG EAST,VIC,Gippsland - South West,Latrobe - Gippsland
3988,POOWONG NORTH,VIC,Gippsland - South West,Latrobe - Gippsland
3989,ST HELIER,VIC,,
3990,GLEN FORBES,VIC,Gippsland - South West,Latrobe - Gippsland
3991,BASS,VIC,Gippsland - South West,Latrobe - Gippsland
3992,BLACKWOOD FOREST,VIC,Gippsland - South West,Latrobe - Gippsland
3992,DALYSTON,VIC,Gippsland - South West,Latrobe - Gippsland
3992,RYANSTON,VIC,Gippsland - South West,Latrobe - Gippsland
3992,WEST CREEK,VIC,Gippsland - South West,Latrobe - Gippsland
3995,ANDERSON,VIC,Gippsland - South West,Latrobe - Gippsland
3995,ARCHIES CREEK,VIC,Gippsland - South West,Latrobe - Gippsland
3995,CAPE PATERSON,VIC,Gippsland - South West,Latrobe - Gippsland
3995,HARMERS HAVEN,VIC,Gippsland - South West,Latrobe - Gippsland
3995,HICKSBOROUGH,VIC,Gippsland - South West,Latrobe - Gippsland
3995,KILCUNDA,VIC,Gippsland - South West,Latrobe - Gippsland
3995,LANCE CREEK,VIC,Gippsland - South West,Latrobe - Gippsland
3995,NORTH WONTHAGGI,VIC,Gippsland - South West,Latrobe - Gippsland
3995,POWLETT RIVER,VIC,Gippsland - South West,Latrobe - Gippsland
3995,SOUTH DUDLEY,VIC,Gippsland - South West,Latrobe - Gippsland
3995,ST CLAIR,VIC,Gippsland - South West,Latrobe - Gippsland
3995,WATTLE BANK,VIC,Gippsland - South West,Latrobe - Gippsland
3995,WONTHAGGI,VIC,Gippsland - South West,Latrobe - Gippsland
3995,WOOLAMAI,VIC,Gippsland - South West,Latrobe - Gippsland
3996,INVERLOCH,VIC,Gippsland - South West,Latrobe - Gippsland
3996,POUND CREEK,VIC,Gippsland - South West,Latrobe - Gippsland
4000,BRISBANE,QLD,Brisbane Inner - West,Brisbane Inner City
4000,BRISBANE ADELAIDE STREET,QLD,Brisbane Inner - West,Brisbane Inner City
4000,BRISBANE ADELAIDE STREET,QLD,Brisbane Inner - West,Brisbane Inner City
4000,BRISBANE CITY,QLD,Brisbane Inner - West,Brisbane Inner City
4000,BRISBANE CITY DC,QLD,Brisbane Inner - West,Brisbane Inner City
4000,BRISBANE GPO,QLD,Brisbane Inner - West,Brisbane Inner City
4000,BRISBANE-CITY,QLD,Brisbane Inner - West,Brisbane Inner City
4000,PARLIAMENT HOUSE,QLD,Brisbane Inner - West,Brisbane Inner City
4000,PETRIE TERRACE,QLD,Brisbane Inner - West,Brisbane Inner City
4000,SPRING HILL,QLD,Brisbane Inner - West,Brisbane Inner City
4001,BRISBANE,QLD,Brisbane Inner - West,Brisbane Inner City
4001,CENTRAL PLAZA,QLD,Brisbane Inner - West,Brisbane Inner City
4001,RIVERSIDE CENTRE,QLD,Brisbane Inner - West,Brisbane Inner City
4001,WATERFRONT PLACE,QLD,Brisbane Inner - West,Brisbane Inner City
4002,BRISBANE ALBERT STREET BC,QLD,,
4002,CITY EAST,QLD,,
4002,WINTERGARDEN,QLD,,
4003,GEORGE STREET,QLD,,
4004,SPRING HILL,QLD,Brisbane Inner - West,Brisbane Inner City
4005,NEW FARM,QLD,Brisbane Inner - North,Brisbane Inner City
4005,TENERIFFE,QLD,Brisbane Inner - North,Brisbane Inner City
4006,BOWEN BRIDGE,QLD,Brisbane Inner - North,Brisbane Inner City
4006,BOWEN HILLS,QLD,Brisbane Inner - North,Brisbane Inner City
4006,BRISBANE EXHIBITION,QLD,Brisbane Inner - North,Brisbane Inner City
4006,FORTITUDE VALLEY,QLD,Brisbane Inner - North,Brisbane Inner City
4006,FORTITUDE VALLEY BC,QLD,Brisbane Inner - North,Brisbane Inner City
4006,HERSTON,QLD,Brisbane Inner - North,Brisbane Inner City
4006,MAYNE,QLD,Brisbane Inner - North,Brisbane Inner City
4006,NEWSTEAD,QLD,Brisbane Inner - North,Brisbane Inner City
4007,ASCOT,QLD,Brisbane Inner - North,Brisbane Inner City
4007,BRISBANE AIRPORT,QLD,Brisbane Inner - North,Brisbane Inner City
4007,DOOMBEN,QLD,Brisbane Inner - North,Brisbane Inner City
4007,HAMILTON,QLD,Brisbane Inner - North,Brisbane Inner City
4007,HAMILTON CENTRAL,QLD,Brisbane Inner - North,Brisbane Inner City
4007,WHINSTANES,QLD,Brisbane Inner - North,Brisbane Inner City
4008,BRISBANE AIRPORT,QLD,Nundah,Brisbane - North
4008,BULWER ISLAND,QLD,Nundah,Brisbane - North
4008,MEEANDAH,QLD,Nundah,Brisbane - North
4008,MYRTLETOWN,QLD,Nundah,Brisbane - North
4008,PINKENBA,QLD,Nundah,Brisbane - North
4009,EAGLE FARM,QLD,Brisbane Inner - North,Brisbane Inner City
4009,EAGLE FARM BC,QLD,Brisbane Inner - North,Brisbane Inner City
4010,ALBION,QLD,Brisbane Inner - North,Brisbane Inner City
4010,ALBION BC,QLD,Brisbane Inner - North,Brisbane Inner City
4010,ALBION DC,QLD,Brisbane Inner - North,Brisbane Inner City
4010,BREAKFAST CREEK,QLD,Brisbane Inner - North,Brisbane Inner City
4011,CLAYFIELD,QLD,Brisbane Inner - North,Brisbane Inner City
4011,EAGLE JUNCTION,QLD,Brisbane Inner - North,Brisbane Inner City
4011,HENDRA,QLD,Brisbane Inner - North,Brisbane Inner City
4012,NUNDAH,QLD,Brisbane Inner - North,Brisbane Inner City
4012,TOOMBUL,QLD,Brisbane Inner - North,Brisbane Inner City
4012,WAVELL HEIGHTS,QLD,Brisbane Inner - North,Brisbane Inner City
4012,WAVELL HEIGHTS NORTH,QLD,Brisbane Inner - North,Brisbane Inner City
4013,NORTHGATE,QLD,Nundah,Brisbane - North
4013,NORTHGATE MC,QLD,Nundah,Brisbane - North
4014,BANYO,QLD,Nundah,Brisbane - North
4014,NUDGEE,QLD,Nundah,Brisbane - North
4014,NUDGEE BEACH,QLD,Nundah,Brisbane - North
4014,VIRGINIA,QLD,Nundah,Brisbane - North
4014,VIRGINIA BC,QLD,Nundah,Brisbane - North
4014,VIRGINIA DC,QLD,Nundah,Brisbane - North
4017,BRACKEN RIDGE,QLD,Sandgate,Brisbane - North
4017,BRIGHTON,QLD,Sandgate,Brisbane - North
4017,BRIGHTON EVENTIDE,QLD,Sandgate,Brisbane - North
4017,BRIGHTON NATHAN STREET,QLD,Sandgate,Brisbane - North
4017,DEAGON,QLD,Sandgate,Brisbane - North
4017,NASHVILLE,QLD,Sandgate,Brisbane - North
4017,SANDGATE,QLD,Sandgate,Brisbane - North
4017,SANDGATE DC,QLD,Sandgate,Brisbane - North
4017,SHORNCLIFFE,QLD,Sandgate,Brisbane - North
4018,FITZGIBBON,QLD,Sandgate,Brisbane - North
4018,TAIGUM,QLD,Sandgate,Brisbane - North
4019,CLONTARF,QLD,North Lakes,Moreton Bay - South
4019,CLONTARF BEACH,QLD,North Lakes,Moreton Bay - South
4019,CLONTARF DC,QLD,North Lakes,Moreton Bay - South
4019,HUMPYBONG,QLD,North Lakes,Moreton Bay - South
4019,MARGATE,QLD,North Lakes,Moreton Bay - South
4019,MARGATE BEACH,QLD,North Lakes,Moreton Bay - South
4019,SCOTTS POINT,QLD,North Lakes,Moreton Bay - South
4019,WOODY POINT,QLD,North Lakes,Moreton Bay - South
4020,NEWPORT,QLD,Redcliffe,Moreton Bay - North
4020,REDCLIFFE,QLD,Redcliffe,Moreton Bay - North
4020,REDCLIFFE NORTH,QLD,Redcliffe,Moreton Bay - North
4020,SCARBOROUGH,QLD,Redcliffe,Moreton Bay - North
4021,KIPPA-RING,QLD,Redcliffe,Moreton Bay - North
4022,ROTHWELL,QLD,Redcliffe,Moreton Bay - North
4025,BULWER,QLD,Cleveland - Stradbroke,Brisbane - East
4025,CAPE MORETON,QLD,Cleveland - Stradbroke,Brisbane - East
4025,COWAN COWAN,QLD,Cleveland - Stradbroke,Brisbane - East
4025,KOORINGAL,QLD,Cleveland - Stradbroke,Brisbane - East
4025,MORETON ISLAND,QLD,Cleveland - Stradbroke,Brisbane - East
4025,TANGALOOMA,QLD,Cleveland - Stradbroke,Brisbane - East
4029,ROYAL BRISBANE HOSPITAL,QLD,Brisbane Inner - North,Brisbane Inner City
4030,EILDON HILL,QLD,Brisbane Inner - North,Brisbane Inner City
4030,KALINGA,QLD,Brisbane Inner - North,Brisbane Inner City
4030,LUTWYCHE,QLD,Brisbane Inner - North,Brisbane Inner City
4030,WINDSOR,QLD,Brisbane Inner - North,Brisbane Inner City
4030,WOOLOOWIN,QLD,Brisbane Inner - North,Brisbane Inner City
4031,GLEN KEDRON,QLD,Brisbane Inner - North,Brisbane Inner City
4031,GORDON PARK,QLD,Brisbane Inner - North,Brisbane Inner City
4031,KEDRON,QLD,Brisbane Inner - North,Brisbane Inner City
4032,CHERMSIDE,QLD,Chermside,Brisbane - North
4032,CHERMSIDE BC,QLD,Chermside,Brisbane - North
4032,CHERMSIDE CENTRE,QLD,Chermside,Brisbane - North
4032,CHERMSIDE SOUTH,QLD,Chermside,Brisbane - North
4032,CHERMSIDE WEST,QLD,Chermside,Brisbane - North
4032,CRAIGSLEA,QLD,Chermside,Brisbane - North
4034,ASPLEY,QLD,Sandgate,Brisbane - North
4034,BOONDALL,QLD,Sandgate,Brisbane - North
4034,CARSELDINE,QLD,Sandgate,Brisbane - North
4034,GEEBUNG,QLD,Sandgate,Brisbane - North
4034,ZILLMERE,QLD,Sandgate,Brisbane - North
4035,ALBANY CREEK,QLD,Hills District,Moreton Bay - South
4035,BRIDGEMAN DOWNS,QLD,Hills District,Moreton Bay - South
4035,CASHS CROSSING,QLD,Hills District,Moreton Bay - South
4036,BALD HILLS,QLD,Sandgate,Brisbane - North
4037,EATONS HILL,QLD,Hills District,Moreton Bay - South
4051,ALDERLEY,QLD,Brisbane Inner - West,Brisbane Inner City
4051,ENOGGERA,QLD,Brisbane Inner - West,Brisbane Inner City
4051,GAYTHORNE,QLD,Brisbane Inner - West,Brisbane Inner City
4051,GRANGE,QLD,Brisbane Inner - West,Brisbane Inner City
4051,NEWMARKET,QLD,Brisbane Inner - West,Brisbane Inner City
4051,THE GRANGE,QLD,Brisbane Inner - West,Brisbane Inner City
4051,WILSTON,QLD,Brisbane Inner - West,Brisbane Inner City
4053,BROOKSIDE CENTRE,QLD,Hills District,Moreton Bay - South
4053,EVERTON HILLS,QLD,Hills District,Moreton Bay - South
4053,EVERTON PARK,QLD,Hills District,Moreton Bay - South
4053,MCDOWALL,QLD,Hills District,Moreton Bay - South
4053,MITCHELTON,QLD,Hills District,Moreton Bay - South
4053,OXFORD PARK,QLD,Hills District,Moreton Bay - South
4053,SOMERSET HILLS,QLD,Hills District,Moreton Bay - South
4053,STAFFORD,QLD,Hills District,Moreton Bay - South
4053,STAFFORD BC,QLD,Hills District,Moreton Bay - South
4053,STAFFORD CITY,QLD,Hills District,Moreton Bay - South
4053,STAFFORD DC,QLD,Hills District,Moreton Bay - South
4053,STAFFORD HEIGHTS,QLD,Hills District,Moreton Bay - South
4054,ARANA HILLS,QLD,Hills District,Moreton Bay - South
4054,GROVELY,QLD,Hills District,Moreton Bay - South
4054,KEPERRA,QLD,Hills District,Moreton Bay - South
4055,BUNYA,QLD,Hills District,Moreton Bay - South
4055,FERNY GROVE,QLD,Hills District,Moreton Bay - South
4055,FERNY HILLS,QLD,Hills District,Moreton Bay - South
4055,FERNY HILLS DC,QLD,Hills District,Moreton Bay - South
4055,KEDRON UPPER,QLD,Hills District,Moreton Bay - South
4055,UPPER KEDRON,QLD,Hills District,Moreton Bay - South
4059,BALLYMORE,QLD,Brisbane Inner - West,Brisbane Inner City
4059,ITHACA,QLD,Brisbane Inner - West,Brisbane Inner City
4059,KELVIN GROVE,QLD,Brisbane Inner - West,Brisbane Inner City
4059,KELVIN GROVE BC,QLD,Brisbane Inner - West,Brisbane Inner City
4059,KELVIN GROVE DC,QLD,Brisbane Inner - West,Brisbane Inner City
4059,NORMANBY,QLD,Brisbane Inner - West,Brisbane Inner City
4059,RED HILL,QLD,Brisbane Inner - West,Brisbane Inner City
4060,ASHGROVE,QLD,Brisbane Inner - West,Brisbane Inner City
4060,ASHGROVE EAST,QLD,Brisbane Inner - West,Brisbane Inner City
4060,ASHGROVE WEST,QLD,Brisbane Inner - West,Brisbane Inner City
4060,DORRINGTON,QLD,Brisbane Inner - West,Brisbane Inner City
4060,ST JOHNS WOOD,QLD,Brisbane Inner - West,Brisbane Inner City
4061,THE GAP,QLD,Brisbane Inner - West,Brisbane Inner City
4064,BAROONA,QLD,Brisbane Inner - West,Brisbane Inner City
4064,MILTON,QLD,Brisbane Inner - West,Brisbane Inner City
4064,MILTON BC,QLD,Brisbane Inner - West,Brisbane Inner City
4064,PADDINGTON,QLD,Brisbane Inner - West,Brisbane Inner City
4064,ROSALIE,QLD,Brisbane Inner - West,Brisbane Inner City
4065,BARDON,QLD,Brisbane Inner - West,Brisbane Inner City
4065,BARDON WEST,QLD,Brisbane Inner - West,Brisbane Inner City
4065,JUBILEE,QLD,Brisbane Inner - West,Brisbane Inner City
4065,RAINWORTH,QLD,Brisbane Inner - West,Brisbane Inner City
4066,AUCHENFLOWER,QLD,Brisbane Inner - West,Brisbane Inner City
4066,MOUNT COOT-THA,QLD,Brisbane Inner - West,Brisbane Inner City
4066,STUARTHOLME,QLD,Brisbane Inner - West,Brisbane Inner City
4066,TOOWONG,QLD,Brisbane Inner - West,Brisbane Inner City
4066,TOOWONG BC,QLD,Brisbane Inner - West,Brisbane Inner City
4066,TOOWONG DC,QLD,Brisbane Inner - West,Brisbane Inner City
4066,TORWOOD,QLD,Brisbane Inner - West,Brisbane Inner City
4067,IRONSIDE,QLD,Sherwood - Indooroopilly,Brisbane - West
4067,ST LUCIA,QLD,Sherwood - Indooroopilly,Brisbane - West
4067,ST LUCIA SOUTH,QLD,Sherwood - Indooroopilly,Brisbane - West
4068,CHELMER,QLD,Brisbane Inner - West,Brisbane Inner City
4068,INDOOROOPILLY,QLD,Brisbane Inner - West,Brisbane Inner City
4068,INDOOROOPILLY CENTRE,QLD,Brisbane Inner - West,Brisbane Inner City
4068,LONG POCKET,QLD,Brisbane Inner - West,Brisbane Inner City
4068,TARINGA,QLD,Brisbane Inner - West,Brisbane Inner City
4069,BROOKFIELD,QLD,Ipswich Inner,Ipswich
4069,CHAPEL HILL,QLD,Ipswich Inner,Ipswich
4069,FIG TREE POCKET,QLD,Ipswich Inner,Ipswich
4069,KENMORE,QLD,Ipswich Inner,Ipswich
4069,KENMORE DC,QLD,Ipswich Inner,Ipswich
4069,KENMORE EAST,QLD,Ipswich Inner,Ipswich
4069,KENMORE HILLS,QLD,Ipswich Inner,Ipswich
4069,LONE PINE,QLD,Ipswich Inner,Ipswich
4069,PINJARRA HILLS,QLD,Ipswich Inner,Ipswich
4069,PULLENVALE,QLD,Ipswich Inner,Ipswich
4069,UPPER BROOKFIELD,QLD,Ipswich Inner,Ipswich
4070,ANSTEAD,QLD,Ipswich Inner,Ipswich
4070,BELLBOWRIE,QLD,Ipswich Inner,Ipswich
4070,MOGGILL,QLD,Ipswich Inner,Ipswich
4070,PRIORS POCKET,QLD,Ipswich Inner,Ipswich
4072,UNIVERSITY OF QUEENSLAND,QLD,Sherwood - Indooroopilly,Brisbane - West
4073,SEVENTEEN MILE ROCKS,QLD,Centenary,Brisbane - West
4073,SINNAMON PARK,QLD,Centenary,Brisbane - West
4074,JAMBOREE HEIGHTS,QLD,Forest Lake - Oxley,Ipswich
4074,JINDALEE,QLD,Forest Lake - Oxley,Ipswich
4074,MIDDLE PARK,QLD,Forest Lake - Oxley,Ipswich
4074,MOUNT OMMANEY,QLD,Forest Lake - Oxley,Ipswich
4074,RIVERHILLS,QLD,Forest Lake - Oxley,Ipswich
4074,SUMNER,QLD,Forest Lake - Oxley,Ipswich
4074,SUMNER PARK BC,QLD,Forest Lake - Oxley,Ipswich
4074,WESTLAKE,QLD,Forest Lake - Oxley,Ipswich
4075,CORINDA,QLD,Forest Lake - Oxley,Ipswich
4075,GRACEVILLE,QLD,Forest Lake - Oxley,Ipswich
4075,GRACEVILLE EAST,QLD,Forest Lake - Oxley,Ipswich
4075,OXLEY,QLD,Forest Lake - Oxley,Ipswich
4075,SHERWOOD,QLD,Forest Lake - Oxley,Ipswich
4076,DARRA,QLD,Forest Lake - Oxley,Ipswich
4076,WACOL,QLD,Forest Lake - Oxley,Ipswich
4076,WACOL EAST IMMIGRATION CENTRE,QLD,Forest Lake - Oxley,Ipswich
4077,DOOLANDELLA,QLD,Forest Lake - Oxley,Ipswich
4077,DURACK,QLD,Forest Lake - Oxley,Ipswich
4077,INALA,QLD,Forest Lake - Oxley,Ipswich
4077,INALA EAST,QLD,Forest Lake - Oxley,Ipswich
4077,INALA HEIGHTS,QLD,Forest Lake - Oxley,Ipswich
4077,INALA WEST,QLD,Forest Lake - Oxley,Ipswich
4077,RICHLANDS,QLD,Forest Lake - Oxley,Ipswich
4077,RICHLANDS BC,QLD,Forest Lake - Oxley,Ipswich
4077,RICHLANDS DC,QLD,Forest Lake - Oxley,Ipswich
4077,SERVICETON,QLD,Forest Lake - Oxley,Ipswich
4078,ELLEN GROVE,QLD,Forest Lake - Oxley,Ipswich
4078,FOREST LAKE,QLD,Forest Lake - Oxley,Ipswich
4101,HIGHGATE HILL,QLD,Brisbane Inner,Brisbane Inner City
4101,MATER HILL,QLD,Brisbane Inner,Brisbane Inner City
4101,MATER HOSPITAL,QLD,Brisbane Inner,Brisbane Inner City
4101,SOUTH BANK,QLD,Brisbane Inner,Brisbane Inner City
4101,SOUTH BRISBANE,QLD,Brisbane Inner,Brisbane Inner City
4101,SOUTH BRISBANE BC,QLD,Brisbane Inner,Brisbane Inner City
4101,WEST END,QLD,Brisbane Inner,Brisbane Inner City
4102,BURANDA,QLD,Brisbane Inner - East,Brisbane Inner City
4102,DUTTON PARK,QLD,Brisbane Inner - East,Brisbane Inner City
4102,PRINCESS ALEXANDRA HOSPITAL,QLD,Brisbane Inner - East,Brisbane Inner City
4102,WOOLLOONGABBA,QLD,Brisbane Inner - East,Brisbane Inner City
4103,ANNERLEY,QLD,Nathan,Brisbane - South
4103,ANNERLEY DC,QLD,Nathan,Brisbane - South
4103,FAIRFIELD,QLD,Nathan,Brisbane - South
4103,FAIRFIELD GARDENS,QLD,Nathan,Brisbane - South
4103,THOMPSON ESTATE,QLD,Nathan,Brisbane - South
4104,YERONGA,QLD,Holland Park - Yeronga,Brisbane - South
4104,YERONGA WEST,QLD,Holland Park - Yeronga,Brisbane - South
4105,CLIFTON HILL,QLD,Rocklea - Acacia Ridge,Brisbane - South
4105,MOOROOKA,QLD,Rocklea - Acacia Ridge,Brisbane - South
4105,MOORVALE,QLD,Rocklea - Acacia Ridge,Brisbane - South
4105,TENNYSON,QLD,Rocklea - Acacia Ridge,Brisbane - South
4105,YEERONGPILLY,QLD,Rocklea - Acacia Ridge,Brisbane - South
4106,BRISBANE MARKET,QLD,Sherwood - Indooroopilly,Brisbane - West
4106,ROCKLEA,QLD,Sherwood - Indooroopilly,Brisbane - West
4106,ROCKLEA DC,QLD,Sherwood - Indooroopilly,Brisbane - West
4107,SALISBURY,QLD,Rocklea - Acacia Ridge,Brisbane - South
4107,SALISBURY EAST,QLD,Rocklea - Acacia Ridge,Brisbane - South
4108,ARCHERFIELD,QLD,Sunnybank,Brisbane - South
4108,ARCHERFIELD BC,QLD,Sunnybank,Brisbane - South
4108,COOPERS PLAINS,QLD,Sunnybank,Brisbane - South
